case_key,case,outer_fold,branch,method,target_class,fraction,original_prob,random_prob_mean,random_prob_sd
FAITH_013,F3_benefit_correction,3,Original DeiT,Integrated Gradients,3,0.1,0.5886966586112976,0.7416202068328858,0.0439931668978986
FAITH_013,F3_benefit_correction,3,Original DeiT,Integrated Gradients,3,0.2,0.5886966586112976,0.682601523399353,0.0390593912305013
FAITH_013,F3_benefit_correction,3,Original DeiT,Integrated Gradients,3,0.3,0.5886966586112976,0.6612541913986206,0.043346007854427
FAITH_013,F3_benefit_correction,3,Original DeiT,Occlusion,3,0.05,0.5886966586112976,0.6645958602428437,0.061107562259861
FAITH_013,F3_benefit_correction,3,Original DeiT,Occlusion,3,0.1,0.5886966586112976,0.7397325515747071,0.0459199226725449
FAITH_013,F3_benefit_correction,3,Original DeiT,Occlusion,3,0.2,0.5886966586112976,0.6943983346223831,0.0550487261081166
FAITH_013,F3_benefit_correction,3,Original DeiT,Occlusion,3,0.3,0.5886966586112976,0.6455254405736923,0.0548668774153969
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Integrated Gradients,0,0.05,0.4025394320487976,0.3730604439973831,0.0241729312955166
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Integrated Gradients,0,0.1,0.4025394320487976,0.3559212654829025,0.0335663120122402
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Integrated Gradients,0,0.2,0.4025394320487976,0.32286516726017,0.0449219224854977
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Integrated Gradients,0,0.3,0.4025394320487976,0.3021268665790558,0.0482861187857447
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Occlusion,0,0.05,0.4025394320487976,0.3857973724603653,0.0340460529683746
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Occlusion,0,0.1,0.4025394320487976,0.3611308664083481,0.0388752288062846
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Occlusion,0,0.2,0.4025394320487976,0.3290943533182144,0.0343282154826617
FAITH_014,F3_boundary_disagreement,3,CORAL-MSaux,Occlusion,0,0.3,0.4025394320487976,0.3028596609830856,0.0391284192751156
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Integrated Gradients,2,0.05,0.4884445369243622,0.5422545954585075,0.0363964630415252
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Integrated Gradients,2,0.1,0.4884445369243622,0.5257169008255005,0.0291612364026844
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Integrated Gradients,2,0.2,0.4884445369243622,0.3728887781500816,0.0643640234859476
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Integrated Gradients,2,0.3,0.4884445369243622,0.3516642622649669,0.0673102062246874
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Occlusion,2,0.05,0.4884445369243622,0.5362318888306618,0.0320722705479373
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Occlusion,2,0.1,0.4884445369243622,0.5070305451750755,0.0489876062298234
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Occlusion,2,0.2,0.4884445369243622,0.3891661375761032,0.0731326154148157
FAITH_014,F3_boundary_disagreement,3,Original DeiT,Occlusion,2,0.3,0.4884445369243622,0.3329066723585129,0.0611994350462625
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Integrated Gradients,0,0.05,0.8814696669578552,0.8517600238323212,0.0251043561760358
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Integrated Gradients,0,0.1,0.8814696669578552,0.8302473336458206,0.0218532234732412
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Integrated Gradients,0,0.2,0.8814696669578552,0.7503132909536362,0.0331539208140588
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Integrated Gradients,0,0.3,0.8814696669578552,0.6304005861282349,0.047173292392636
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Occlusion,0,0.05,0.8814696669578552,0.8487596571445465,0.0176734972152113
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Occlusion,0,0.1,0.8814696669578552,0.8214583933353424,0.0265875461775025
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Occlusion,0,0.2,0.8814696669578552,0.7282909184694291,0.0550582804755886
FAITH_015,F3_challenge_error,3,CORAL-MSaux,Occlusion,0,0.3,0.8814696669578552,0.6107704371213913,0.0491865580260979
FAITH_015,F3_challenge_error,3,Original DeiT,Integrated Gradients,0,0.05,0.4825629591941833,0.1232754524797201,0.0211952252736939
FAITH_015,F3_challenge_error,3,Original DeiT,Integrated Gradients,0,0.1,0.4825629591941833,0.0757019266486167,0.0177884496949172
FAITH_015,F3_challenge_error,3,Original DeiT,Integrated Gradients,0,0.2,0.4825629591941833,0.0531131962314248,0.0092280147759606
FAITH_015,F3_challenge_error,3,Original DeiT,Integrated Gradients,0,0.3,0.4825629591941833,0.0449376084841787,0.0099046070616439
FAITH_015,F3_challenge_error,3,Original DeiT,Occlusion,0,0.05,0.4825629591941833,0.1306195568293333,0.0273568098228332
FAITH_015,F3_challenge_error,3,Original DeiT,Occlusion,0,0.1,0.4825629591941833,0.0850805528461933,0.0145149571925603
FAITH_015,F3_challenge_error,3,Original DeiT,Occlusion,0,0.2,0.4825629591941833,0.0469899371266365,0.0084533811441855
FAITH_015,F3_challenge_error,3,Original DeiT,Occlusion,0,0.3,0.4825629591941833,0.0414675375446677,0.0052714429078038
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Integrated Gradients,0,0.05,0.9811886548995972,0.9752925515174866,0.0033955574471008
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Integrated Gradients,0,0.1,0.9811886548995972,0.9686770141124724,0.0063159388632203
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Integrated Gradients,0,0.2,0.9811886548995972,0.941946655511856,0.0130629966820256
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Integrated Gradients,0,0.3,0.9811886548995972,0.9049966305494308,0.0161451717327941
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Occlusion,0,0.05,0.9811886548995972,0.9749156683683396,0.0038366606431678
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Occlusion,0,0.1,0.9811886548995972,0.9665555834770204,0.0066921354857227
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Occlusion,0,0.2,0.9811886548995972,0.9473377972841264,0.0084465196130256
FAITH_016,F3_correct_agreement,3,CORAL-MSaux,Occlusion,0,0.3,0.9811886548995972,0.8999289840459823,0.0194479441335127
FAITH_016,F3_correct_agreement,3,Original DeiT,Integrated Gradients,0,0.05,0.930015742778778,0.3748226165771484,0.1073807152953315
FAITH_016,F3_correct_agreement,3,Original DeiT,Integrated Gradients,0,0.1,0.930015742778778,0.1583780091255903,0.0586566410950588
FAITH_016,F3_correct_agreement,3,Original DeiT,Integrated Gradients,0,0.2,0.930015742778778,0.0650900483131408,0.0183761498149312
FAITH_016,F3_correct_agreement,3,Original DeiT,Integrated Gradients,0,0.3,0.930015742778778,0.0419250658713281,0.0095575974294218
FAITH_016,F3_correct_agreement,3,Original DeiT,Occlusion,0,0.05,0.930015742778778,0.3844200886785984,0.097847152127371
FAITH_016,F3_correct_agreement,3,Original DeiT,Occlusion,0,0.1,0.930015742778778,0.1764137253165245,0.05386952662327
FAITH_016,F3_correct_agreement,3,Original DeiT,Occlusion,0,0.2,0.930015742778778,0.0638054428622126,0.0243410795906735
FAITH_016,F3_correct_agreement,3,Original DeiT,Occlusion,0,0.3,0.930015742778778,0.0410003283061087,0.0082642366770493
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Integrated Gradients,0,0.05,0.4592854976654053,0.4455369308590889,0.0419156170885517
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Integrated Gradients,0,0.1,0.4592854976654053,0.4067102700471878,0.05005679542339
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Integrated Gradients,0,0.2,0.4592854976654053,0.4104163408279419,0.0626312456034174
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Integrated Gradients,0,0.3,0.4592854976654053,0.3711239010095596,0.0443146370925218
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Occlusion,0,0.05,0.4592854976654053,0.4364991128444672,0.0381099884558704
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Occlusion,0,0.1,0.4592854976654053,0.4099315583705902,0.0523956313671715
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Occlusion,0,0.2,0.4592854976654053,0.3790643692016601,0.0518000960419559
FAITH_017,F4_benefit_correction,4,CORAL-MSaux,Occlusion,0,0.3,0.4592854976654053,0.3696079656481743,0.0668891131777745
FAITH_017,F4_benefit_correction,4,Original DeiT,Integrated Gradients,2,0.05,0.4431870877742767,0.6346016615629196,0.0429566140617544
FAITH_017,F4_benefit_correction,4,Original DeiT,Integrated Gradients,2,0.1,0.4431870877742767,0.4997466132044792,0.0523005197173251
FAITH_017,F4_benefit_correction,4,Original DeiT,Integrated Gradients,2,0.2,0.4431870877742767,0.3397659450769424,0.0636778881078838
FAITH_017,F4_benefit_correction,4,Original DeiT,Integrated Gradients,2,0.3,0.4431870877742767,0.2361767843365669,0.0702899038864439
FAITH_017,F4_benefit_correction,4,Original DeiT,Occlusion,2,0.05,0.4431870877742767,0.6379760503768921,0.0462421874827692
FAITH_017,F4_benefit_correction,4,Original DeiT,Occlusion,2,0.1,0.4431870877742767,0.4735511004924774,0.0764647149075876
FAITH_017,F4_benefit_correction,4,Original DeiT,Occlusion,2,0.2,0.4431870877742767,0.3434941366314888,0.0890049683058419
FAITH_017,F4_benefit_correction,4,Original DeiT,Occlusion,2,0.3,0.4431870877742767,0.2421634569764137,0.0739794327635154
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Integrated Gradients,0,0.05,0.4958971738815307,0.4625423103570938,0.0437894592626369
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Integrated Gradients,0,0.1,0.4958971738815307,0.4289267033338547,0.0450390788936901
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Integrated Gradients,0,0.2,0.4958971738815307,0.3683032423257827,0.0378943923126602
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Integrated Gradients,0,0.3,0.4958971738815307,0.3332189917564392,0.0482568643213893
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Occlusion,0,0.05,0.4958971738815307,0.4496211245656013,0.0311646921047008
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Occlusion,0,0.1,0.4958971738815307,0.4235336393117904,0.0576036547563096
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Occlusion,0,0.2,0.4958971738815307,0.3531749904155731,0.0465240350015763
FAITH_018,F4_boundary_disagreement,4,CORAL-MSaux,Occlusion,0,0.3,0.4958971738815307,0.3113408774137497,0.0537470418313251
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Integrated Gradients,3,0.05,0.5144583582878113,0.782818615436554,0.0503737189815267
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Integrated Gradients,3,0.1,0.5144583582878113,0.7811437726020813,0.0454998864665079
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Integrated Gradients,3,0.2,0.5144583582878113,0.8253106951713562,0.0325711993828274
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Integrated Gradients,3,0.3,0.5144583582878113,0.8182357639074326,0.0289497058253333
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Occlusion,3,0.05,0.5144583582878113,0.7884718209505082,0.050905716857128
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Occlusion,3,0.1,0.5144583582878113,0.7742391258478165,0.0453305682067989
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Occlusion,3,0.2,0.5144583582878113,0.8120803564786911,0.0438278679485286
FAITH_018,F4_boundary_disagreement,4,Original DeiT,Occlusion,3,0.3,0.5144583582878113,0.817232808470726,0.0322899332619793
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Integrated Gradients,1,0.05,0.3756968975067138,0.3733990907669067,0.0114104169294148
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Integrated Gradients,1,0.1,0.3756968975067138,0.3726471975445747,0.0124411446965948
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Integrated Gradients,1,0.2,0.3756968975067138,0.3782055541872978,0.0143600195350418
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Integrated Gradients,1,0.3,0.3756968975067138,0.3834913685917854,0.0130204454373717
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Occlusion,1,0.05,0.3756968975067138,0.3740000605583191,0.0091339173869332
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Occlusion,1,0.1,0.3756968975067138,0.3798046573996544,0.0096626073304557
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Occlusion,1,0.2,0.3756968975067138,0.3820245429873466,0.0119272525332346
FAITH_019,F4_challenge_error,4,CORAL-MSaux,Occlusion,1,0.3,0.3756968975067138,0.3787177622318268,0.020107788964945
FAITH_019,F4_challenge_error,4,Original DeiT,Integrated Gradients,1,0.05,0.6224613785743713,0.3118789188563823,0.0512522577471647
FAITH_019,F4_challenge_error,4,Original DeiT,Integrated Gradients,1,0.1,0.6224613785743713,0.1968136869370937,0.0273271442352435
FAITH_019,F4_challenge_error,4,Original DeiT,Integrated Gradients,1,0.2,0.6224613785743713,0.0898289855569601,0.0353563614205543
FAITH_019,F4_challenge_error,4,Original DeiT,Integrated Gradients,1,0.3,0.6224613785743713,0.0438021612353622,0.0174582780104752
FAITH_019,F4_challenge_error,4,Original DeiT,Occlusion,1,0.05,0.6224613785743713,0.3313787676393985,0.0379627732849416
FAITH_019,F4_challenge_error,4,Original DeiT,Occlusion,1,0.1,0.6224613785743713,0.199351030215621,0.0541420393623649
FAITH_019,F4_challenge_error,4,Original DeiT,Occlusion,1,0.2,0.6224613785743713,0.0867735806852579,0.0384766544130104
FAITH_019,F4_challenge_error,4,Original DeiT,Occlusion,1,0.3,0.6224613785743713,0.0553859060630202,0.0257209241681269
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Integrated Gradients,0,0.05,0.90666526556015,0.887811005115509,0.0217444815177691
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Integrated Gradients,0,0.1,0.90666526556015,0.8632862538099288,0.0296265749664487
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Integrated Gradients,0,0.2,0.90666526556015,0.8092879086732865,0.0234160422944021
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Integrated Gradients,0,0.3,0.90666526556015,0.7309637427330017,0.0565740867294155
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Occlusion,0,0.05,0.90666526556015,0.8923593699932099,0.0157348297956171
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Occlusion,0,0.1,0.90666526556015,0.8613519638776779,0.0287794570306115
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Occlusion,0,0.2,0.90666526556015,0.8039208590984345,0.0398252668372383
FAITH_020,F4_correct_agreement,4,CORAL-MSaux,Occlusion,0,0.3,0.90666526556015,0.7291697323322296,0.056693477040699
FAITH_020,F4_correct_agreement,4,Original DeiT,Integrated Gradients,0,0.05,0.7847789525985718,0.271323662251234,0.0781093306508097
FAITH_020,F4_correct_agreement,4,Original DeiT,Integrated Gradients,0,0.1,0.7847789525985718,0.1266560254618525,0.0608938635360055
FAITH_020,F4_correct_agreement,4,Original DeiT,Integrated Gradients,0,0.2,0.7847789525985718,0.0387562096118927,0.0142288989982363
FAITH_020,F4_correct_agreement,4,Original DeiT,Integrated Gradients,0,0.3,0.7847789525985718,0.0234896721784025,0.0138035666536354
FAITH_020,F4_correct_agreement,4,Original DeiT,Occlusion,0,0.05,0.7847789525985718,0.2577998653054237,0.0471592417052714
FAITH_020,F4_correct_agreement,4,Original DeiT,Occlusion,0,0.1,0.7847789525985718,0.1263396123424172,0.0497515685762733
FAITH_020,F4_correct_agreement,4,Original DeiT,Occlusion,0,0.2,0.7847789525985718,0.0463004653342068,0.0187442507394559
FAITH_020,F4_correct_agreement,4,Original DeiT,Occlusion,0,0.3,0.7847789525985718,0.0270208566915243,0.012079651295318
